company_id,company_name,year,health_score,cfo_quality,distress_flag
HAL,Hindustan Aeronautics Ltd,2023-03,51.16,0,False
HAL,Hindustan Aeronautics Ltd,2024-03,51.99,0,False
HAVELLS,Havells India Ltd,2013-03,46.61,0,False
HAVELLS,Havells India Ltd,2014-03,46.6,0,False
HAVELLS,Havells India Ltd,2015-03,46.62,0,False
HAVELLS,Havells India Ltd,2016-03,46.67,0,False
HAVELLS,Havells India Ltd,2017-03,46.7,0,False
HAVELLS,Havells India Ltd,2018-03,46.67,0,False
HAVELLS,Havells India Ltd,2019-03,46.73,0,False
HAVELLS,Havells India Ltd,2020-03,46.64,0,False
HAVELLS,Havells India Ltd,2021-03,46.62,0,False
HAVELLS,Havells India Ltd,2022-03,46.67,0,False
HAVELLS,Havells India Ltd,2023-03,46.66,0,False
HAVELLS,Havells India Ltd,2024-03,46.64,0,False
HCLTECH,HCL Technologies Ltd,2013-06,46.76,0,False
HCLTECH,HCL Technologies Ltd,2014-06,46.77,0,False
HCLTECH,HCL Technologies Ltd,2015-06,46.86,0,False
HCLTECH,HCL Technologies Ltd,2017-03,46.94,0,False
HCLTECH,HCL Technologies Ltd,2018-03,47.03,0,False
HCLTECH,HCL Technologies Ltd,2019-03,46.89,0,False
HCLTECH,HCL Technologies Ltd,2020-03,46.68,0,False
HCLTECH,HCL Technologies Ltd,2021-03,47.06,0,False
HCLTECH,HCL Technologies Ltd,2022-03,47.23,0,False
HCLTECH,HCL Technologies Ltd,2023-03,47.12,0,False
HCLTECH,HCL Technologies Ltd,2024-03,47.13,0,False
HDFCBANK,HDFC Bank Ltd,2013-03,46.57,0,True
HDFCBANK,HDFC Bank Ltd,2014-03,47.26,0,False
HDFCBANK,HDFC Bank Ltd,2015-03,46.93,0,True
HDFCBANK,HDFC Bank Ltd,2016-03,46.88,0,True
HDFCBANK,HDFC Bank Ltd,2017-03,48.88,0,False
HDFCBANK,HDFC Bank Ltd,2018-03,49.26,0,False
HDFCBANK,HDFC Bank Ltd,2019-03,47.66,0,True
HDFCBANK,HDFC Bank Ltd,2020-03,48.56,0,True
HDFCBANK,HDFC Bank Ltd,2021-03,50.75,0,False
HDFCBANK,HDFC Bank Ltd,2022-03,49.96,0,True
HDFCBANK,HDFC Bank Ltd,2023-03,52.72,0,False
HDFCBANK,HDFC Bank Ltd,2024-03,38.19,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2013-03,50.0,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2014-03,50.0,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2015-03,47.28,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2016-03,47.07,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2017-03,47.12,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2018-03,47.04,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2019-03,47.22,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2020-03,46.92,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2021-03,47.08,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2022-03,47.01,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2023-03,46.58,0,False
HDFCLIFE,HDFC Life Insurance Company Ltd,2024-03,46.87,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2014-03,47.45,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2015-03,47.5,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2016-03,47.63,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2017-03,47.65,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2018-03,47.82,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2019-03,47.75,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2020-03,47.53,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2021-03,47.54,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2022-03,47.37,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2023-03,47.56,0,False
HEROMOTOCO,"Hero MotoCorp Ltd
",2024-03,47.81,0,False
HINDALCO,Hindalco Industries Ltd,2013-03,47.82,0,False
HINDALCO,Hindalco Industries Ltd,2014-03,48.27,0,False
HINDALCO,Hindalco Industries Ltd,2015-03,48.2,0,False
HINDALCO,Hindalco Industries Ltd,2016-03,48.37,0,False
HINDALCO,Hindalco Industries Ltd,2017-03,49.37,0,False
HINDALCO,Hindalco Industries Ltd,2018-03,49.82,0,False
HINDALCO,Hindalco Industries Ltd,2019-03,50.0,0,False
HINDALCO,Hindalco Industries Ltd,2020-03,49.72,0,False
HINDALCO,Hindalco Industries Ltd,2021-03,49.68,0,False
HINDALCO,Hindalco Industries Ltd,2022-03,52.75,0,False
HINDALCO,Hindalco Industries Ltd,2023-03,51.68,0,False
HINDALCO,Hindalco Industries Ltd,2024-03,51.84,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2013-03,47.74,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2014-03,47.82,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2015-03,47.94,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2016-03,48.04,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2017-03,48.12,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2018-03,48.44,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2019-03,48.76,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2020-03,49.05,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2021-03,49.46,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2022-03,49.66,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2023-03,49.85,0,False
HINDUNILVR,"Hindustan Unilever Ltd
",2024-03,49.94,0,False
ICICIBANK,ICICI Bank Ltd,2013-03,43.09,0,False
ICICIBANK,ICICI Bank Ltd,2014-03,43.26,0,False
ICICIBANK,ICICI Bank Ltd,2015-03,42.18,0,True
ICICIBANK,ICICI Bank Ltd,2016-03,41.05,0,False
ICICIBANK,ICICI Bank Ltd,2017-03,40.04,0,False
ICICIBANK,ICICI Bank Ltd,2018-03,36.16,0,False
ICICIBANK,ICICI Bank Ltd,2019-03,36.35,0,False
ICICIBANK,ICICI Bank Ltd,2020-03,38.05,0,False
ICICIBANK,ICICI Bank Ltd,2021-03,39.28,0,False
ICICIBANK,ICICI Bank Ltd,2022-03,41.36,0,False
ICICIBANK,ICICI Bank Ltd,2023-03,40.63,0,True
ICICIBANK,ICICI Bank Ltd,2024-03,43.72,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2013-03,46.58,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2014-03,46.56,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2015-03,46.57,0,True
ICICIGI,ICICI Lombard General Insurance Company Ltd,2016-03,50.0,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2017-03,42.26,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2018-03,46.56,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2019-03,40.46,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2020-03,47.84,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2021-03,48.18,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2022-03,46.85,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2023-03,46.89,0,False
ICICIGI,ICICI Lombard General Insurance Company Ltd,2024-03,47.35,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2013-03,46.77,0,True
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2014-03,47.25,0,True
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2015-03,47.95,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2016-03,50.0,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2017-03,47.45,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2018-03,47.36,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2019-03,46.89,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2020-03,46.49,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2021-03,46.64,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2022-03,46.2,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2023-03,46.22,0,False
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2024-03,46.26,0,True
INDIGO,Interglobe Aviation Ltd,2013-03,70.19,0,False
INDIGO,Interglobe Aviation Ltd,2014-03,60.66,0,False
INDIGO,Interglobe Aviation Ltd,2015-03,53.54,0,False
INDIGO,Interglobe Aviation Ltd,2016-03,49.32,0,False
INDIGO,Interglobe Aviation Ltd,2017-03,49.27,0,False
INDIGO,Interglobe Aviation Ltd,2018-03,50.13,0,False
INDIGO,Interglobe Aviation Ltd,2019-03,46.71,0,False
INDIGO,Interglobe Aviation Ltd,2020-03,47.29,0,False
INDIGO,Interglobe Aviation Ltd,2021-03,45.2,0,True
INDIGO,Interglobe Aviation Ltd,2022-03,46.78,0,False
INDIGO,Interglobe Aviation Ltd,2023-03,48.14,0,False
INDIGO,Interglobe Aviation Ltd,2024-03,51.36,0,False
INDUSINDBK,IndusInd Bank Ltd,2013-03,46.13,0,True
INDUSINDBK,IndusInd Bank Ltd,2014-03,46.04,0,True
INDUSINDBK,IndusInd Bank Ltd,2015-03,46.07,0,True
INDUSINDBK,IndusInd Bank Ltd,2016-03,46.17,0,True
INDUSINDBK,IndusInd Bank Ltd,2017-03,46.57,0,False
INDUSINDBK,IndusInd Bank Ltd,2018-03,45.7,0,True
INDUSINDBK,IndusInd Bank Ltd,2019-03,45.76,0,True
INDUSINDBK,IndusInd Bank Ltd,2020-03,45.69,0,True
INDUSINDBK,IndusInd Bank Ltd,2021-03,46.95,0,False
INDUSINDBK,IndusInd Bank Ltd,2022-03,46.46,0,False
INDUSINDBK,IndusInd Bank Ltd,2023-03,46.22,0,True
INDUSINDBK,IndusInd Bank Ltd,2024-03,46.28,0,True
INFY,Infosys Ltd,2013-03,50.53,0,False
INFY,Infosys Ltd,2014-03,49.26,0,False
INFY,Infosys Ltd,2015-03,48.97,0,False
INFY,Infosys Ltd,2016-03,50.0,0,False
INFY,Infosys Ltd,2017-03,50.0,0,False
INFY,Infosys Ltd,2018-03,50.0,0,False
INFY,Infosys Ltd,2019-03,50.0,0,False
INFY,Infosys Ltd,2020-03,47.3,0,False
INFY,Infosys Ltd,2021-03,47.28,0,False
INFY,Infosys Ltd,2022-03,47.35,0,False
INFY,Infosys Ltd,2023-03,47.42,0,False
INFY,Infosys Ltd,2024-03,47.32,0,False
IOC,"Indian Oil Corporation
",2013-03,46.5,0,False
IOC,"Indian Oil Corporation
",2014-03,46.67,0,False
IOC,"Indian Oil Corporation
",2015-03,47.58,0,False
IOC,"Indian Oil Corporation
",2016-03,46.92,0,False
IOC,"Indian Oil Corporation
",2017-03,46.89,0,False
IOC,"Indian Oil Corporation
",2018-03,46.93,0,False
IOC,"Indian Oil Corporation
",2019-03,46.27,0,False
IOC,"Indian Oil Corporation
",2020-03,45.86,0,False
IOC,"Indian Oil Corporation
",2021-03,47.34,0,False
IOC,"Indian Oil Corporation
",2022-03,46.69,0,False
IOC,"Indian Oil Corporation
",2023-03,46.58,0,False
IOC,"Indian Oil Corporation
",2024-03,47.73,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2015-03,50.0,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2016-03,50.0,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2017-03,46.8,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2018-03,46.78,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2019-03,46.97,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2020-03,46.75,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2021-03,46.64,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2022-03,46.75,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2023-03,46.77,0,False
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2024-03,46.76,0,False
IRFC,Indian Railway Finance Corporation Ltd,2016-03,45.68,0,True
IRFC,Indian Railway Finance Corporation Ltd,2017-03,45.51,0,True
IRFC,Indian Railway Finance Corporation Ltd,2018-03,45.22,0,True
IRFC,Indian Railway Finance Corporation Ltd,2019-03,44.98,0,True
IRFC,Indian Railway Finance Corporation Ltd,2020-03,44.33,0,True
IRFC,Indian Railway Finance Corporation Ltd,2021-03,43.46,0,True
IRFC,Indian Railway Finance Corporation Ltd,2022-03,44.18,0,True
IRFC,Indian Railway Finance Corporation Ltd,2023-03,45.22,0,True
IRFC,Indian Railway Finance Corporation Ltd,2024-03,46.34,0,False
ITC,"ITC Ltd
",2013-03,46.87,0,False
ITC,"ITC Ltd
",2014-03,47.41,0,False
ITC,"ITC Ltd
",2015-03,46.99,0,False
ITC,"ITC Ltd
",2016-03,47.06,0,False
ITC,"ITC Ltd
",2017-03,47.31,0,False
ITC,"ITC Ltd
",2018-03,47.01,0,False
ITC,"ITC Ltd
",2019-03,47.21,0,False
ITC,"ITC Ltd
",2020-03,47.23,0,False
ITC,"ITC Ltd
",2021-03,47.6,0,False
ITC,"ITC Ltd
",2022-03,47.52,0,False
ITC,"ITC Ltd
",2023-03,47.49,0,False
ITC,"ITC Ltd
",2024-03,47.66,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2013-03,46.36,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2014-03,46.27,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2015-03,46.28,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2016-03,46.54,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2017-03,46.62,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2018-03,46.67,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2019-03,46.74,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2020-03,46.72,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2021-03,46.84,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2022-03,46.99,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2023-03,46.68,0,False
JINDALSTEL,Jindal Steel & Power Ltd,2024-03,46.52,0,False
JIOFIN,Jio Financial Services Ltd,2023-03,50.0,0,False
JIOFIN,Jio Financial Services Ltd,2024-03,46.89,0,True
JSWENERGY,JSW Energy Ltd,2013-03,46.53,0,False
JSWENERGY,JSW Energy Ltd,2014-03,46.57,0,False
JSWENERGY,JSW Energy Ltd,2015-03,46.62,0,False
JSWENERGY,JSW Energy Ltd,2016-03,46.52,0,False
JSWENERGY,JSW Energy Ltd,2017-03,46.6,0,False
JSWENERGY,JSW Energy Ltd,2018-03,46.63,0,False
JSWENERGY,JSW Energy Ltd,2019-03,46.61,0,False
JSWENERGY,JSW Energy Ltd,2020-03,46.62,0,False
JSWENERGY,JSW Energy Ltd,2021-03,46.64,0,False
JSWENERGY,JSW Energy Ltd,2022-03,46.62,0,False
JSWENERGY,JSW Energy Ltd,2023-03,46.38,0,False
JSWENERGY,JSW Energy Ltd,2024-03,46.45,0,False
JSWSTEEL,JSW Steel Ltd,2013-03,46.53,0,False
JSWSTEEL,JSW Steel Ltd,2014-03,46.4,0,False
JSWSTEEL,JSW Steel Ltd,2015-03,46.5,0,False
JSWSTEEL,JSW Steel Ltd,2016-03,46.53,0,False
JSWSTEEL,JSW Steel Ltd,2017-03,46.57,0,False
JSWSTEEL,JSW Steel Ltd,2018-03,46.76,0,False
JSWSTEEL,JSW Steel Ltd,2019-03,46.63,0,False
JSWSTEEL,JSW Steel Ltd,2020-03,46.3,0,False
JSWSTEEL,JSW Steel Ltd,2021-03,46.85,0,False
JSWSTEEL,JSW Steel Ltd,2022-03,46.9,0,False
JSWSTEEL,JSW Steel Ltd,2023-03,46.88,0,False
JSWSTEEL,JSW Steel Ltd,2024-03,46.46,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2013-03,45.72,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2014-03,46.28,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2015-03,45.57,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2016-03,45.89,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2017-03,45.7,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2018-03,45.0,0,True
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2019-03,45.21,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2020-03,46.26,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2021-03,44.16,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2022-03,44.57,0,False
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2023-03,44.87,0,True
KOTAKBANK,"Kotak Mahindra Bank Ltd
",2024-03,43.85,0,False
LICI,Life Insurance Corporation of India,2019-03,50.0,0,False
LICI,Life Insurance Corporation of India,2020-03,50.0,0,False
LICI,Life Insurance Corporation of India,2021-03,50.0,0,False
LICI,Life Insurance Corporation of India,2022-03,50.0,0,True
LICI,Life Insurance Corporation of India,2023-03,47.47,0,False
LICI,Life Insurance Corporation of India,2024-03,47.17,0,False
LODHA,Macrotech Developers Ltd,2016-03,46.39,0,False
LODHA,Macrotech Developers Ltd,2017-03,46.37,0,False
LODHA,Macrotech Developers Ltd,2018-03,46.34,0,False
LODHA,Macrotech Developers Ltd,2019-03,46.23,0,True
LODHA,Macrotech Developers Ltd,2020-03,46.48,0,False
LODHA,Macrotech Developers Ltd,2021-03,46.43,0,False
LODHA,Macrotech Developers Ltd,2022-03,46.63,0,False
LODHA,Macrotech Developers Ltd,2023-03,46.68,0,False
LODHA,Macrotech Developers Ltd,2024-03,46.56,0,False
LT,Larsen & Toubro Ltd,2013-03,46.77,0,True
LT,Larsen & Toubro Ltd,2014-03,46.61,0,True
LT,Larsen & Toubro Ltd,2015-03,46.72,0,True
LT,Larsen & Toubro Ltd,2016-03,46.64,0,True
LT,Larsen & Toubro Ltd,2017-03,46.76,0,False
LT,Larsen & Toubro Ltd,2018-03,46.68,0,True
LT,Larsen & Toubro Ltd,2019-03,46.4,0,True
LT,Larsen & Toubro Ltd,2020-03,46.79,0,False
LT,Larsen & Toubro Ltd,2021-03,47.31,0,False
LT,Larsen & Toubro Ltd,2022-03,47.13,0,False
LT,Larsen & Toubro Ltd,2023-03,47.1,0,False
LT,Larsen & Toubro Ltd,2024-03,47.27,0,False
LTIM,LTIMindtree Ltd,2013-03,46.69,0,False
LTIM,LTIMindtree Ltd,2014-03,46.74,0,False
LTIM,LTIMindtree Ltd,2015-03,46.79,0,False
LTIM,LTIMindtree Ltd,2016-03,46.93,0,False
LTIM,LTIMindtree Ltd,2017-03,47.27,0,False
LTIM,LTIMindtree Ltd,2018-03,46.77,0,False
LTIM,LTIMindtree Ltd,2019-03,46.91,0,False
LTIM,LTIMindtree Ltd,2020-03,46.67,0,False
LTIM,LTIMindtree Ltd,2021-03,46.68,0,False
LTIM,LTIMindtree Ltd,2022-03,46.73,0,False
LTIM,LTIMindtree Ltd,2023-03,46.75,0,False
LTIM,LTIMindtree Ltd,2024-03,46.7,0,False
M&M,"Mahindra & Mahindra Ltd
",2013-03,46.41,0,True
M&M,"Mahindra & Mahindra Ltd
",2014-03,46.38,0,True
M&M,"Mahindra & Mahindra Ltd
",2015-03,46.42,0,False
M&M,"Mahindra & Mahindra Ltd
",2016-03,46.42,0,False
M&M,"Mahindra & Mahindra Ltd
",2017-03,46.34,0,False
M&M,"Mahindra & Mahindra Ltd
",2018-03,46.38,0,False
M&M,"Mahindra & Mahindra Ltd
",2019-03,46.16,0,True
M&M,"Mahindra & Mahindra Ltd
",2020-03,46.21,0,True
M&M,"Mahindra & Mahindra Ltd
",2021-03,46.42,0,False
M&M,"Mahindra & Mahindra Ltd
",2022-03,46.68,0,False
M&M,"Mahindra & Mahindra Ltd
",2023-03,46.05,0,True
M&M,"Mahindra & Mahindra Ltd
",2024-03,46.18,0,True
MARUTI,Maruti Suzuki India Ltd,2013-03,46.65,0,False
MARUTI,Maruti Suzuki India Ltd,2014-03,46.63,0,False
MARUTI,Maruti Suzuki India Ltd,2015-03,46.7,0,False
MARUTI,Maruti Suzuki India Ltd,2016-03,46.81,0,False
MARUTI,Maruti Suzuki India Ltd,2017-03,46.83,0,False
MARUTI,Maruti Suzuki India Ltd,2018-03,46.76,0,False
MARUTI,Maruti Suzuki India Ltd,2019-03,46.93,0,False
MARUTI,Maruti Suzuki India Ltd,2020-03,46.79,0,False
MARUTI,Maruti Suzuki India Ltd,2021-03,46.75,0,False
MARUTI,Maruti Suzuki India Ltd,2022-03,46.71,0,False
MARUTI,Maruti Suzuki India Ltd,2023-03,46.73,0,False
MARUTI,Maruti Suzuki India Ltd,2024-03,46.9,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2013-03,46.5,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2014-03,46.58,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2015-03,46.56,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2016-03,46.57,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2017-03,46.49,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2018-03,46.56,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2019-03,46.59,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2020-03,46.65,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2021-03,46.64,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2022-03,46.56,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2023-03,46.63,0,False
MOTHERSON,Samvardhana Motherson International Ltd,2024-03,46.58,0,False
NAUKRI,Info Edge (India) Ltd,2013-03,46.66,0,False
NAUKRI,Info Edge (India) Ltd,2014-03,46.65,0,False
NAUKRI,Info Edge (India) Ltd,2015-03,46.58,0,False
NAUKRI,Info Edge (India) Ltd,2016-03,46.68,0,False
NAUKRI,Info Edge (India) Ltd,2017-03,46.59,0,False
NAUKRI,Info Edge (India) Ltd,2018-03,46.78,0,False
NAUKRI,Info Edge (India) Ltd,2019-03,46.76,0,False
NAUKRI,Info Edge (India) Ltd,2020-03,46.56,0,False
NAUKRI,Info Edge (India) Ltd,2021-03,46.77,0,False
NAUKRI,Info Edge (India) Ltd,2022-03,48.43,0,False
NAUKRI,Info Edge (India) Ltd,2023-03,46.6,0,False
NAUKRI,Info Edge (India) Ltd,2024-03,46.62,0,False
NESTLEIND,Nestle India Ltd,2013-12,46.73,0,False
NESTLEIND,Nestle India Ltd,2014-12,46.88,0,False
NESTLEIND,Nestle India Ltd,2015-12,47.16,0,False
NESTLEIND,Nestle India Ltd,2016-12,46.69,0,False
NESTLEIND,Nestle India Ltd,2017-12,46.71,0,False
NESTLEIND,Nestle India Ltd,2018-12,46.73,0,False
NESTLEIND,Nestle India Ltd,2019-12,46.81,0,False
NESTLEIND,Nestle India Ltd,2020-12,46.8,0,False
NESTLEIND,Nestle India Ltd,2021-12,46.75,0,False
NESTLEIND,Nestle India Ltd,2022-12,46.8,0,False
NESTLEIND,Nestle India Ltd,2023-12,46.86,0,False
NESTLEIND,Nestle India Ltd,2024-03,46.87,0,False
NHPC,"NHPC Ltd
",2013-03,46.62,0,False
NHPC,"NHPC Ltd
",2014-03,46.64,0,False
NHPC,"NHPC Ltd
",2015-03,46.66,0,False
NHPC,"NHPC Ltd
",2016-03,46.72,0,False
NHPC,"NHPC Ltd
",2017-03,46.76,0,False
NHPC,"NHPC Ltd
",2018-03,46.68,0,False
NHPC,"NHPC Ltd
",2019-03,46.65,0,False
NHPC,"NHPC Ltd
",2020-03,46.57,0,False
NHPC,"NHPC Ltd
",2021-03,46.67,0,False
NHPC,"NHPC Ltd
",2022-03,46.61,0,False
NHPC,"NHPC Ltd
",2023-03,46.59,0,False
NHPC,"NHPC Ltd
",2024-03,46.59,0,False
NTPC,NTPC Ltd,2013-03,46.55,0,False
NTPC,NTPC Ltd,2014-03,46.58,0,False
NTPC,NTPC Ltd,2015-03,46.5,0,False
NTPC,NTPC Ltd,2016-03,46.68,0,False
NTPC,NTPC Ltd,2017-03,46.41,0,False
NTPC,NTPC Ltd,2018-03,46.5,0,False
NTPC,NTPC Ltd,2019-03,46.35,0,False
NTPC,NTPC Ltd,2020-03,46.33,0,False
NTPC,NTPC Ltd,2021-03,46.83,0,False
NTPC,NTPC Ltd,2022-03,47.06,0,False
NTPC,NTPC Ltd,2023-03,47.12,0,False
NTPC,NTPC Ltd,2024-03,46.77,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2013-03,46.69,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2014-03,46.41,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2015-03,46.71,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2016-03,46.83,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2017-03,46.66,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2018-03,46.29,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2019-03,47.3,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2020-03,47.06,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2021-03,46.81,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2022-03,47.67,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2023-03,46.91,0,False
ONGC,Oil & Natural Gas Corpn Ltd,2024-03,47.81,0,False
PFC,Power Finance Corporation Ltd,2013-03,45.53,0,True
PFC,Power Finance Corporation Ltd,2014-03,45.61,0,True
PFC,Power Finance Corporation Ltd,2015-03,45.62,0,True
PFC,Power Finance Corporation Ltd,2016-03,45.83,0,True
PFC,Power Finance Corporation Ltd,2017-03,46.29,0,False
PFC,Power Finance Corporation Ltd,2018-03,44.33,0,True
PFC,Power Finance Corporation Ltd,2019-03,43.21,0,True
PFC,Power Finance Corporation Ltd,2020-03,44.65,0,True
PFC,Power Finance Corporation Ltd,2021-03,44.3,0,True
PFC,Power Finance Corporation Ltd,2022-03,46.19,0,False
PFC,Power Finance Corporation Ltd,2023-03,43.86,0,True
PFC,Power Finance Corporation Ltd,2024-03,43.17,0,True
PIDILITIND,Pidilite Industries Ltd,2013-03,46.67,0,False
PIDILITIND,Pidilite Industries Ltd,2014-03,46.68,0,False
PIDILITIND,Pidilite Industries Ltd,2015-03,46.68,0,False
PIDILITIND,Pidilite Industries Ltd,2016-03,46.76,0,False
PIDILITIND,Pidilite Industries Ltd,2017-03,46.74,0,False
PIDILITIND,Pidilite Industries Ltd,2018-03,46.77,0,False
PIDILITIND,Pidilite Industries Ltd,2019-03,46.7,0,False
PIDILITIND,Pidilite Industries Ltd,2020-03,46.72,0,False
PIDILITIND,Pidilite Industries Ltd,2021-03,46.66,0,False
PIDILITIND,Pidilite Industries Ltd,2022-03,46.67,0,False
PIDILITIND,Pidilite Industries Ltd,2023-03,46.68,0,False
PIDILITIND,Pidilite Industries Ltd,2024-03,46.71,0,False
PNB,Punjab National Bank,2013-03,50.0,0,True
PNB,Punjab National Bank,2014-03,50.0,0,False
PNB,Punjab National Bank,2015-03,50.0,0,False
PNB,Punjab National Bank,2016-03,50.0,0,False
PNB,Punjab National Bank,2017-03,50.0,0,False
PNB,Punjab National Bank,2018-03,50.0,0,True
PNB,Punjab National Bank,2019-03,50.0,0,True
PNB,Punjab National Bank,2020-03,50.0,0,True
